english	translation	category	sub_category	source
Train your Magic to level 5 by fighting nearby monsters!|Make sure to equip your robes and staff.|Ensure you have a spell set that you can use and have the runes for.|If you run out of runes, speak to the magic instructor south of the general store in Lumbridge.|Take some food to keep your hitpoints high.|The Men, Chickens and Goblins near Lumbridge are suitable targets to fight.|Chickens drop Raw chicken which can be cooked and used as food.|You can bury bones to gain Prayer experience.	通过攻击附近的怪物将你的魔法技能训练到5级！|确保装备你的长袍和法杖。|确保你设置了一个可以使用的法术，并且有相应的符石。|如果符石用完了，可以找仑桥镇杂货店南边的魔法导师交谈。|带些食物来保持你的生命值。|仑桥镇附近的男子、鸡和哥布林是合适的战斗目标。|鸡会掉落生鸡肉，可以烹饪后用作食物。|你可以埋藏骨头来获得祈祷经验值。	interface	cachedump	cachedump
Ensure you have a spell set that you can use and have the runes for.|Take some food to keep your hitpoints high.|Cows and Farmers around Lumbridge are suitable targets to fight.|Cows drop hides that can be turned into leather for Crafting xp.	确保你设置了一个可以使用的法术，并且有相应的符石。|带些食物来保持你的生命值。|仑桥镇附近的牛和农夫是合适的战斗目标。|牛会掉落牛皮，可以制成皮革用于制作经验值。	interface	cachedump	cachedump
Ensure you have a spell set that you can use and have the runes for.|The Frogs in the swamp south of Lumbridge are suitable targets to fight.|Giant Frogs drop big bones which grant more Prayer experience than regular bones.	确保你设置了一个可以使用的法术，并且有相应的符石。|仑桥镇南边沼泽里的青蛙是合适的战斗目标。|巨型青蛙会掉落大骨头，比普通骨头提供更多祈祷经验值。	interface	cachedump	cachedump
Reach level 5 in the Ranged skill.	将远程技能提升到5级。	interface	cachedump	cachedump
Train your Ranged to level 5 by fighting nearby monsters!|Make sure to equip your armour, bow and arrows.|Take some food to keep your hitpoints high.|The Men, Chickens and Goblins near Lumbridge are suitable targets to fight.|Chickens drop raw chicken which can be cooked for food.|You can bury bones to gain Prayer experience.|Arrows you fire can be picked up from the ground.|If you run out of arrows, speak to the Ranged combat instructor south of the general store in Lumbridge.	通过攻击附近的怪物将你的远程技能训练到5级！|确保装备你的盔甲、弓和箭。|带些食物来保持你的生命值。|仑桥镇附近的男子、鸡和哥布林是合适的战斗目标。|鸡会掉落生鸡肉，可以烹饪后用作食物。|你可以埋藏骨头来获得祈祷经验值。|你射出的箭可以从地上捡起来。|如果箭用完了，可以找仑桥镇杂货店南边的远程战斗导师交谈。	interface	cachedump	cachedump
Take some food to keep your hitpoints high.|Cows and Farmers around Lumbridge are suitable targets to fight.|Cows drop hides that can be turned into leather for Crafting xp.|Arrows which don't break can be picked up from the ground.|Accurate fires arrows with a higher chance to hit.|Rapid fires arrows at a faster rate.|Longrange fires arrows further and gives Defence xp.	带些食物来保持你的生命值。|仑桥镇附近的牛和农夫是合适的战斗目标。|牛会掉落牛皮，可以制成皮革用于制作经验值。|没有损坏的箭可以从地上捡起来。|精准模式射箭命中率更高。|快速模式射箭速度更快。|远射模式射箭距离更远，并提供防御经验值。	interface	cachedump	cachedump
The Frogs south of Lumbridge and Wizards west of Lumbridge are suitable targets to fight.|Wizards drop an assortment of rune and Magic equipment.|If you need more food you can fish at Draynor Village to the north of the Wizards' Tower.	仑桥镇南边的青蛙和仑桥镇西边的魔法师是合适的战斗目标。|魔法师会掉落各种符石和魔法装备。|如果你需要更多食物，可以在法师塔北边的德雷诺村钓鱼。	interface	cachedump	cachedump
Claim 2500 coins from a Grand Exchange clerk to the north-west of Varrock.	从维洛克城西北边的大交易所职员那里领取2500个金币。	interface	cachedump	cachedump
Claim 75 iron arrows from Lowe's archery shop in Varrock, east of the fountain.	从维洛克城喷泉东边的洛威弓箭店领取75支铁箭。	interface	cachedump	cachedump
Claim 75 iron arrows and a maple shortbow from Lowe's archery shop in Varrock, east of the fountain.	从维洛克城喷泉东边的洛威弓箭店领取75支铁箭和一把枫木短弓。	interface	cachedump	cachedump
Claim 150 mind and air runes at Aubury's rune shop in Varrock, south-east of the fountain.	从维洛克城喷泉东南边的奥布里符石店领取150个心灵符石和风符石。	interface	cachedump	cachedump
Claim 35 chaos runes at Aubury's rune shop in Varrock, south-east of the fountain.	从维洛克城喷泉东南边的奥布里符石店领取35个混沌符石。	interface	cachedump	cachedump
Claim 5 energy potions from the Apothecary in Varrock, south-west of the fountain.	从维洛克城喷泉西南边的药剂师那里领取5瓶能量药水。	interface	cachedump	cachedump
Fire (l)	火焰 (l)	interface	cachedump	cachedump
Infernal (l)	炼狱 (l)	interface	cachedump	cachedump
Assembler (l)	组装器 (l)	interface	cachedump	cachedump
Imbued Zamorak (l)	注魔扎莫拉克 (l)	interface	cachedump	cachedump
Imbued Saradomin (l)	注魔萨拉多明 (l)	interface	cachedump	cachedump
Imbued Guthix (l)	注魔古斯 (l)	interface	cachedump	cachedump
Kill Kree'arra by only dealing damage to him with a salamander.	仅使用蝾螈对克里阿拉造成伤害来击杀他。	interface	cachedump	cachedump
Golden Armadyl attack	金色阿玛杜尔攻击	interface	cachedump	cachedump
Golden Bandos attack	金色班多斯攻击	interface	cachedump	cachedump
Golden Saradomin attack	金色萨拉多明攻击	interface	cachedump	cachedump
Golden Zamorak attack	金色扎莫拉克攻击	interface	cachedump	cachedump
- You have an 85% chance to not consume any ammuntion fired (chinchompas excluded).<br>- You have an 85% chance to not consume runes when casting any spell.	- 你有85%的几率不消耗任何弹药（不包括 Chinchompas）。<br>- 施放任何法术时，你有85%的几率不消耗符石。	interface	cachedump	cachedump
Abyssal Accumulator	深渊蓄能器	interface	cachedump	cachedump
- Your run energy will never drain whilst running.<br>- Your hitpoints restore 4 times as quickly.	- 奔跑时，你的跑动能量永远不会耗尽。<br>- 你的生命值恢复速度提升至4倍。	interface	cachedump	cachedump
Endless Endurance	无尽耐力	interface	cachedump	cachedump
- Bones dropped by creatures are automatically buried and award 4x XP, this stacks with any existing XP multipliers.<br>- Ensouled heads now drop 2 at a time.<br>- Your prayer drains at 1/2 the speed.	- 生物掉落的骨头会自动被掩埋，并提供4倍经验值，此效果可与任何现有的经验倍率叠加。<br>- 附魂头颅现在一次掉落2个。<br>- 你的祈祷值消耗速度减半。	interface	cachedump	cachedump
Dark Altar Devotion	黑暗祭坛虔诚	interface	cachedump	cachedump
- You receive 3 times the normal amount of resources from Mining, Fishing, Woodcutting, Harvesting Herbs, Blast Mining and Farming Contracts. These additional resources do not grant bonus XP.<br>- You receive 3 times as many Molch Pearls from Aerial Fishing.<br>- Farming cycles occur every 1 minute instead of every 5 minutes.	- 从采矿、钓鱼、伐木、采集草药、爆破采矿和农业合同中，你获得3倍于正常数量的资源。这些额外资源不提供额外经验值。<br>- 从空中钓鱼中获得的莫尔奇珍珠数量变为3倍。<br>- 农业周期变为每1分钟一次，而不是每5分钟一次。	interface	cachedump	cachedump
Hardcore Harvester	硬核收割者	interface	cachedump	cachedump
- All Wintertodt Crates and resources gathered from Mining, Fishing, Woodcutting, Harvesting Crops and Blast Mining are automatically sent to the bank.	- 所有冬将军的板条箱，以及从采矿、钓鱼、伐木、采集作物和爆破采矿中获得的资源，都会自动存入银行。	interface	cachedump	cachedump
Arcane Courier	奥术信使	interface	cachedump	cachedump
- When receiving Slayer tasks you can choose what you are assigned, this allows you to select the same task back-to-back.<br>- When receiving Farming contracts, you can now choose what you are assigned however, you cannot choose the same contract back-to-back.	- 接受杀戮任务时，你可以选择被分配的任务，这允许你连续选择相同的任务。<br>- 接受农业合同时，你现在可以选择被分配的任务，但不能连续选择相同的合同。	interface	cachedump	cachedump
Unnatural Selection	非自然选择	interface	cachedump	cachedump
- You receive 2x XP in Smithing, Cooking, Firemaking, Herblore, Fletching, Crafting and Construction.<br>- This stacks with any existing XP multipliers.	- 你在锻造、烹饪、生火、草药学、制箭、制作和建筑技能中获得2倍经验值。<br>- 此效果可与任何现有的经验倍率叠加。	interface	cachedump	cachedump
Eye of the Artisan	工匠之眼	interface	cachedump	cachedump
- You receive 2x XP in Mining, Fishing, Woodcutting, Hunter, Thieving, Farming and Runecraft.<br>- This stacks with any existing XP multipliers.	- 你在采矿、钓鱼、伐木、狩猎、偷窃、农业和符石制作技能中获得2倍经验值。<br>- 此效果可与任何现有的经验倍率叠加。	interface	cachedump	cachedump
Gift of the Gatherer	采集者之礼	interface	cachedump	cachedump
- You receive 2x XP in Attack, Strength, Defence, Hitpoints, Magic, Ranged and Prayer.<br>- This stacks with any existing XP multipliers.	- 你在攻击、力量、防御、生命值、魔法、远程和祈祷技能中获得2倍经验值。<br>- 此效果可与任何现有的经验倍率叠加。	interface	cachedump	cachedump
Way of the Warrior	战士之道	interface	cachedump	cachedump
